# Load displacement curve for local dof DISP_Z of node 3289
0  0
  10  0.005684840123
  20  0.01153613527
  30  0.01758158488
  40  0.02385589636
  50  0.03040313981
  60  0.03728010806
  70  0.04456121458
  80  0.05234580701
  90  0.06076939215
  100  0.0700214201
  110  0.08037453308
  120  0.09223489098
  130  0.1062338407
  140  0.1234081791
  150  0.1455994267
  160  0.1765676988
  170  0.2283286873
  172.5  0.2541651271
